firm_ident,return,beta,year
1129,-0.004812733894181687,0.8892846612131108,1996
1130,-0.004031870514785236,0.7589876673715201,1996
1131,0.006941732775005019,1.3642354527412894,1996
1132,0.03611374092451017,0.7589876673715201,1996
1133,-0.02316396271847002,0.828590273056159,1996
1134,,0.839096619790703,1996
1135,-0.005716237836073303,0.6801992912587396,1996
1136,0.0017819669084610272,0.6608706102759921,1996
1137,,0.8722255258129774,1996
1138,,0.9231266432778833,1996
1139,,0.7589876673715201,1996
1140,-0.018662818035642972,,1996
1141,-0.004812733894181687,0.8722255258129774,1996
1142,0.02064583036048409,1.022627871704658,1996
1143,-0.023480610665781127,0.8738034580745864,1996
1144,-0.02131183264004723,0.7715530159336539,1996
1145,-0.004357548605048225,1.0641825019847821,1996
1146,0.01345046584812928,,1996
1147,-0.004812733894181687,,1996
1148,0.15783691442255637,0.6608706102759921,1996
1149,0.025205006830461632,1.1630171447657416,1996
1150,-0.004812733894181687,0.853476048127165,1996
1151,-0.004812733894181687,0.7589876673715201,1996
1152,-0.004812733894181687,,1996
1153,0.08041523913931016,0.9776684349031596,1996
1154,-0.004812733894181687,0.8722255258129774,1996
1155,0.0009491635811466831,1.5829830251122663,1996
1156,-0.01779649598364358,0.6801992912587396,1996
1157,,0.9638791587792073,1996
1158,-0.004812733894181687,0.9231266432778833,1996
1159,,1.5055174420288928,1996
1160,-0.004812733894181687,0.9690706464688559,1996
1161,-0.019873233451659644,0.9406523031713667,1996
1162,0.03118420228876803,0.9231266432778833,1996
1163,-0.004812733894181687,0.9776684349031596,1996
1164,-0.004812733894181687,0.9081575587341705,1996
1165,,0.9776684349031596,1996
1166,,0.9776684349031596,1996
1167,,1.238362373352242,1996
1168,-0.004812733894181687,0.8667017472230045,1996
1169,0.016583792778416595,1.3797321509575102,1996
1170,0.013724933984952462,0.9231266432778833,1996
1171,-0.004812733894181687,1.2831139824772206,1996
1172,-0.004812733894181687,0.9209890174788723,1996
1173,0.014735781983840793,1.022627871704658,1996
1174,-0.004812733894181687,1.1630171447657416,1996
1175,-0.004812733894181687,0.9231266432778833,1996
1176,0.03369158219977272,1.24890816342492,1996
1177,-0.004812733894181687,0.8892846612131108,1996
1178,-0.004812733894181687,0.8512587864312897,1996
1179,0.08339003781503257,0.7589876673715201,1996
1180,0.08269682411858208,0.853476048127165,1996
1181,-0.004812733894181687,0.9638791587792073,1996
1182,,0.9942804317418072,1996
1183,-0.004812733894181687,,1996
1184,-0.004812733894181687,,1996
1185,-0.00817201945224359,0.6801992912587396,1996
1186,-0.035649792331113775,0.8339838973120851,1996
1187,-0.004812733894181687,0.828590273056159,1996
1188,-1.0048127338941817,1.5055174420288928,1996
1189,-0.004812733894181687,1.2133792356774922,1996
1190,-0.004812733894181687,,1996
1191,-0.00905721332045717,0.853476048127165,1996
1192,0.010953134578978493,0.8722255258129774,1996
1193,0.04190306354731899,0.8667017472230045,1996
1194,-0.004812733894181687,0.9979964792121888,1996
1195,-0.036004826345061636,0.7715530159336539,1996
1196,,1.2350731523417664,1996
1197,0.005157875021680516,0.839096619790703,1996
1198,-0.004812733894181687,0.9209890174788723,1996
1199,-0.0003644044458522462,0.6608706102759921,1996
1200,,,1996
1201,,,1996
1202,0.02541419720937187,1.2350731523417664,1996
1203,-0.004812733894181687,0.6801992912587396,1996
1204,0.025764754646525768,0.9638791587792073,1996
1205,-0.004812733894181687,0.8722255258129774,1996
1206,-0.004812733894181687,,1996
1207,-0.008356604002529511,0.9141168546843108,1996
1208,0.08464316564893916,,1996
1209,-0.004812733894181687,,1996
1210,,1.1144629928464145,1996
1211,,0.9231266432778833,1996
1212,,,1996
1213,-0.004812733894181687,0.9141168546843108,1996
1214,0.019920938248043276,0.9081575587341705,1996
1215,-0.004812733894181687,1.1702694962117632,1996
1216,-0.004812733894181687,0.9461368895516683,1996
1217,-0.004812733894181687,1.2737147289513104,1996
1218,-0.004812733894181687,0.8892846612131108,1996
1219,-0.004812733894181687,0.9974197843003738,1996
1220,-0.004812733894181687,0.9141168546843108,1996
1221,-0.004812733894181687,0.9231266432778833,1996
1222,-0.0141332890782513,1.022627871704658,1996
1223,0.03791702577303396,0.9979964792121888,1996
1224,-0.06671284689781101,0.9690706464688559,1996
1225,0.024393002589578907,0.839096619790703,1996
1226,,1.2133792356774922,1996
1227,0.03839833784895308,1.0816319131258358,1996
1228,-0.004812733894181687,0.7422666135473089,1996
1229,,0.853476048127165,1996
1230,-0.004812733894181687,0.853476048127165,1996
1231,0.05756057490738131,0.8892846612131108,1996
1232,-0.004812733894181687,1.2073848589413954,1996
1233,0.010037944189853534,1.044047301660304,1996
1234,0.030138029121773408,1.2621462309617462,1996
1235,-0.004812733894181687,0.7715530159336539,1996
1236,-0.021120770386540907,1.4384879689682055,1996
1237,-0.004812733894181687,0.8618640332632588,1996
1238,,0.8339838973120851,1996
1239,-0.004812733894181687,1.1328146174803684,1996
1240,-0.004812733894181687,0.9290595234650245,1996
1241,-0.004812733894181687,1.1630171447657416,1996
1242,-0.004812733894181687,0.7422666135473089,1996
1243,-0.004812733894181687,1.4384879689682055,1996
1244,-0.004812733894181687,0.9081575587341705,1996
1245,-0.0015424960207718447,1.025072642477133,1996
1246,-0.004812733894181687,1.3642354527412894,1996
1247,-0.004812733894181687,1.5829830251122663,1996
1248,-0.004812733894181687,0.9942804317418072,1996
1249,-0.004812733894181687,1.308472491904594,1996
1250,-0.004812733894181687,,1996
1251,,0.9789043394414726,1996
1252,-0.004812733894181687,0.8738034580745864,1996
1253,,1.1567610217994901,1996
1254,-0.004812733894181687,0.8667017472230045,1996
1255,-0.004812733894181687,1.142163156678848,1996
1256,-0.004812733894181687,0.8667017472230045,1996
1257,-0.004812733894181687,1.5010501405523617,1996
1258,-0.004812733894181687,1.3775751948397033,1996
1259,-0.004812733894181687,1.2133792356774922,1996
1260,-0.004812733894181687,1.1630171447657416,1996
1261,0.014983916413739255,,1996
1262,-0.004812733894181687,0.9081575587341705,1996
1263,-0.004812733894181687,1.1287488096596532,1996
1264,-0.004812733894181687,1.5055174420288928,1996
1265,0.016356716492297394,,1996
1266,0.03411509768225732,,1996
1267,-0.004812733894181687,,1996
1268,-0.023978297579038726,0.6801992912587396,1996
1269,-0.004812733894181687,0.8738034580745864,1996
1270,0.015669278973032923,,1996
1271,-0.004812733894181687,,1996
1272,-0.004812733894181687,,1996
1273,0.006945911066306966,,1996
1274,-0.004812733894181687,,1996
1275,-6.0742614200981655e-05,,1996
1276,-0.004812733894181687,,1996
1277,,,1996
1278,-0.004812733894181687,,1996
1279,-0.03432795919148264,,1996
1280,0.04631722979749725,,1996
1281,-0.004812733894181687,,1996
1282,-0.004812733894181687,,1996
1283,,,1996
1284,-0.004812733894181687,,1996
1285,-0.004812733894181687,,1996
1286,0.011471549570900425,,1996
1287,,,1996
1288,-0.004812733894181687,,1996
1289,-0.004812733894181687,1.0741558710594443,1996
1290,0.04406288217765466,1.1164190293338494,1996
1291,0.03951142705256918,1.044047301660304,1996
1292,-0.004812733894181687,,1996
1293,0.01315596296154951,,1996
1294,0.00690191509728799,,1996
1295,,,1996
1296,-0.004812733894181687,,1996
1297,-0.5048127338941817,,1996
1298,,,1996
1299,-0.004812733894181687,,1996
1300,-0.004812733894181687,,1996
1301,-0.004812733894181687,,1996
1302,0.020767303547918396,,1996
1303,,,1996
1304,0.018503456465563072,,1996
1305,-0.004812733894181687,,1996
1306,-0.004812733894181687,1.4273342091789787,1996
1307,-0.004812733894181687,,1996
1308,,,1996
1309,0.02527172498817785,,1996
1310,-0.004812733894181687,,1996
1311,,,1996
1312,,,1996
1313,-0.004812733894181687,0.7589876673715201,1996
1314,0.01880423656203405,1.0641825019847821,1996
1315,-0.023018855338136735,,1996
1316,-0.004812733894181687,,1996
1317,-0.004812733894181687,,1996
1318,,,1996
1319,-0.004812733894181687,,1996
1320,0.05658096068693951,,1996
1321,,,1996
1322,0.29258342430842804,,1996
1323,0.009629038648581556,,1996
1324,-0.004812733894181687,,1996
1325,0.07533363526010219,,1996
1326,-0.004812733894181687,,1996
1327,0.022466672099336935,,1996
1328,-0.004812733894181687,,1996
1329,-0.004812733894181687,,1996
1330,0.009700096945800492,,1996
1331,-0.004812733894181687,,1996
1332,-0.004812733894181687,,1996
1333,-0.004812733894181687,,1996
1334,-0.006427854472273561,,1996
1335,-0.006951249406417366,,1996
1336,0.018887577598055982,,1996
1337,0.0003149736678787138,,1996
1338,,,1996
1339,-0.004812733894181687,,1996
1340,-0.004812733894181687,,1996
1341,-0.004812733894181687,,1996
1342,-0.004812733894181687,,1996
1343,-0.004812733894181687,,1996
1344,0.0032192500894762336,,1996
1345,-0.004477875365799375,,1996
1346,0.012109408233165291,,1996
1347,-0.004812733894181687,,1996
1348,-0.004812733894181687,,1996
1349,-0.004812733894181687,,1996
1350,-0.049135129879240645,,1996
1351,-0.004812733894181687,,1996
1352,-0.0624245665060143,,1996
1353,-0.048632397846572785,,1996
1354,0.004333844859653414,,1996
1355,,,1996
1356,-0.004812733894181687,,1996
1357,-0.004812733894181687,,1996
1358,-0.004812733894181687,,1996
1359,-0.004812733894181687,,1996
1360,-0.004812733894181687,,1996
1361,-0.004812733894181687,,1996
1362,-0.004812733894181687,,1996
1363,-0.004812733894181687,,1996
1364,-0.010685687470090292,,1996
1365,-0.004812733894181687,,1996
1366,-0.004812733894181687,,1996
1367,,,1996
1368,,,1996
1369,-0.004812733894181687,,1996
1370,0.00824610932736373,,1996
1371,-0.004812733894181687,,1996
1372,-0.016643551877182784,,1996
1373,-0.0017978654032067055,,1996
1374,0.00831297376042487,,1996
1375,-0.004812733894181687,,1996
1376,-0.004812733894181687,1.538940421944597,1996
1377,-0.026607099535685724,,1996
1378,-0.004812733894181687,,1996
1379,-0.004812733894181687,,1996
1380,0.015733216898360228,,1996
1381,0.021292732004364764,,1996
1382,-0.004812733894181687,,1996
1383,-0.004812733894181687,,1996
1384,-0.004812733894181687,,1996
1385,0.023288461244648815,,1996
1386,-0.004812733894181687,,1996
1387,-0.004812733894181687,,1996
1388,,,1996
1389,-0.004812733894181687,,1996
1390,-0.0020472569684985066,,1996
1391,-0.004812733894181687,,1996
1392,0.030805479831811984,,1996
1393,-0.004812733894181687,,1996
1394,-0.004812733894181687,,1996
1395,0.022042308873952216,,1996
1396,0.0018625327854479958,,1996
1397,,,1996
1398,-0.004812733894181687,,1996
1399,-0.004812733894181687,,1996
1400,-0.004812733894181687,,1996
1401,,,1996
1402,-0.004812733894181687,,1996
1403,-0.004812733894181687,,1996
1404,-0.004812733894181687,,1996
1405,-0.0023331772771029683,,1996
1406,-0.004812733894181687,,1996
1407,-0.0028453862277735796,,1996
1408,0.01903738181912559,,1996
1409,0.05084383306499551,,1996
1410,-0.004812733894181687,,1996
1411,-0.004812733894181687,,1996
1412,-0.004812733894181687,,1996
1413,-0.004812733894181687,,1996
1414,-0.004812733894181687,,1996
1415,-0.004812733894181687,,1996
1416,-0.004812733894181687,,1996
1417,0.003187266105818286,,1996
1418,0.03332758101735982,,1996
1419,-0.004812733894181687,,1996
1420,-0.004812733894181687,,1996
1421,-0.004812733894181687,,1996
1422,-0.004812733894181687,,1996
1423,-0.012623182647707388,,1996
1424,-0.004812733894181687,,1996
1425,-0.004812733894181687,,1996
1426,-0.004812733894181687,,1996
1427,0.038878416069076716,,1996
1428,-0.004812733894181687,,1996
1429,-0.005136026905272074,,1996
1430,,,1996
1431,0.007192228673612624,,1996
1432,-0.004812733894181687,,1996
1433,-0.004812733894181687,,1996
1434,0.02304185929911158,,1996
1435,-0.004812733894181687,,1996
1436,-0.004812733894181687,,1996
1437,,,1996
1438,0.02419645298034102,,1996
1439,-0.004812733894181687,,1996
1440,-0.004812733894181687,,1996
1441,-0.004812733894181687,,1996
1442,-0.004812733894181687,,1996
1443,-0.02015010688598938,,1996
1444,-0.004812733894181687,,1996
1445,-0.004812733894181687,,1996
1446,-0.004812733894181687,,1996
1447,-0.004812733894181687,,1996
1448,,,1996
1449,,,1996
1450,-0.004812733894181687,,1996
1451,0.0416120445148054,,1996
1452,0.07069820124850411,,1996
1453,-0.004812733894181687,,1996
1454,-0.004812733894181687,,1996
1455,,,1996
1456,-0.004812733894181687,,1996
1457,-0.004812733894181687,,1996
1458,0.07366951335188168,,1996
1459,-0.004812733894181687,,1996
1460,0.0077511071243801955,,1996
1461,-0.004812733894181687,,1996
1462,0.01456602231889555,,1996
1463,-0.002961171078896132,,1996
1464,-0.004812733894181687,,1996
1465,-0.010471657950709576,,1996
1466,-0.004812733894181687,,1996
1467,-0.004898681707693804,,1996
1468,,,1996
1469,,,1996
1470,-0.004812733894181687,,1996
1471,,,1996
1472,-0.004812733894181687,,1996
1473,-0.004812733894181687,,1996
1474,-0.004812733894181687,,1996
1475,-0.004812733894181687,,1996
1476,-0.004812733894181687,,1996
1477,-0.004812733894181687,,1996
1478,0.01643162305195302,,1996
1479,-0.004812733894181687,,1996
1480,-0.004812733894181687,,1996
1481,0.024554958352359102,,1996
1482,-0.004812733894181687,,1996
1483,-0.004812733894181687,,1996
1484,-0.004191325645882816,,1996
1485,-0.004812733894181687,,1996
1486,-0.004812733894181687,,1996
1487,0.0043504922187876625,,1996
1488,-0.06580140268254128,,1996
1489,0.04118175531366645,,1996
1490,,,1996
1491,0.034927212704915334,,1996
1492,-0.004812733894181687,,1996
1493,0.09273170439203911,,1996
1494,0.046708220810576954,,1996
1495,-0.004812733894181687,,1996
1496,,,1996
1497,-0.10116303490689746,,1996
1498,0.03447619341547969,,1996
1499,-0.004812733894181687,,1996
1500,0.08601990241206266,,1996
1501,,,1996
1502,-0.004812733894181687,,1996
1503,-0.01750247838761146,,1996
1504,-0.004812733894181687,,1996
1505,-0.004812733894181687,,1996
1506,-0.004812733894181687,,1996
1507,-0.0009197826841815158,,1996
1508,-0.004812733894181687,,1996
1509,-0.004812733894181687,,1996
1510,-0.004812733894181687,,1996
1511,-0.004812733894181687,,1996
1512,0.0008398808306386953,,1996
1513,-0.004812733894181687,,1996
1514,,,1996
1515,,,1996
1516,-0.004982424735519981,,1996
1517,-0.004812733894181687,,1996
1518,-0.004812733894181687,,1996
1519,-0.004920075049737516,,1996
1520,-0.004812733894181687,,1996
1521,0.01783842089127544,,1996
1522,-0.004812733894181687,,1996
1523,-0.00902095105910588,,1996
1524,0.008718916342183962,,1996
1525,-0.0021061369640546536,,1996
1526,,,1996
1527,-0.004812733894181687,,1996
1528,-0.004812733894181687,,1996
1529,,,1996
1530,,,1996
1531,,,1996
1532,0.008127570509660391,,1996
1533,-0.004812733894181687,,1996
1534,-0.012925871033504935,,1996
1535,-0.004812733894181687,,1996
1536,-0.004812733894181687,,1996
1537,-0.004812733894181687,,1996
1538,-0.00019757831877600506,,1996
1539,-0.004812733894181687,,1996
1540,-0.004812733894181687,,1996
1541,-0.004812733894181687,,1996
1542,-0.003165353352642817,,1996
1543,0.029991517482049528,,1996
1544,0.009479215300748939,,1996
1545,-0.004812733894181687,,1996
1546,-0.015445236717503063,,1996
1547,-0.004812733894181687,,1996
1548,0.05934454409849539,,1996
1549,-0.004812733894181687,,1996
1550,0.010838448094353949,,1996
1551,-0.004812733894181687,,1996
1552,0.0012533528251732632,,1996
1553,0.05341525129789195,,1996
1554,-0.004812733894181687,,1996
1555,-0.037839141848322905,,1996
1556,0.0025395603451039304,,1996
1557,-0.004812733894181687,,1996
1558,-0.026353413179151627,,1996
1559,0.005079239178423076,,1996
1560,0.005795506114037773,,1996
1561,-0.004812733894181687,,1996
1562,-0.004812733894181687,,1996
1563,0.01621404955628618,,1996
1564,-0.004812733894181687,,1996
1565,-0.004812733894181687,,1996
1566,-0.004812733894181687,,1996
1567,,,1996
1568,-0.016573261375746544,,1996
1569,0.011298251088146433,,1996
1570,-0.020251857616052346,,1996
1571,0.04460045471963766,,1996
1572,-0.004812733894181687,,1996
1573,-0.004812733894181687,,1996
1574,-0.004812733894181687,,1996
1575,,,1996
1576,0.020043782661959716,,1996
1577,-0.004812733894181687,,1996
1578,-0.004812733894181687,,1996
1579,,,1996
1580,-0.004812733894181687,,1996
1581,0.03534253095240167,,1996
1582,-0.03331534348258938,,1996
1583,0.12993585091446394,,1996
1584,0.03142639904007835,,1996
1585,0.015568202540981829,,1996
1586,-0.004812733894181687,,1996
1587,-0.07173886332031111,,1996
1588,0.023931326219579236,,1996
1589,-0.0016824058192157708,,1996
1590,,,1996
1591,-0.004812733894181687,,1996
1592,-0.004812733894181687,,1996
1593,-0.004812733894181687,,1996
1594,-0.05273130414883375,,1996
1595,-0.004812733894181687,,1996
1596,-0.004812733894181687,,1996
1597,-0.004812733894181687,,1996
1598,-0.004812733894181687,,1996
1599,-0.004812733894181687,,1996
1600,0.026158987109792767,,1996
1601,-0.0006007696238942732,,1996
1602,-0.027370877142505235,,1996
1603,0.010393468292554352,,1996
1604,-0.004812733894181687,,1996
1605,-0.026190490062110782,,1996
1606,-0.004103958302912947,,1996
1607,0.0008347969190416991,,1996
1608,-0.004812733894181687,,1996
1609,0.02148105865176167,,1996
1610,-0.004812733894181687,,1996
1611,-0.004812733894181687,,1996
1612,-0.004812733894181687,,1996
1613,-0.0055348062857042786,,1996
1614,-0.004812733894181687,,1996
1615,0.0022566166303979148,,1996
1616,-0.004812733894181687,,1996
1617,-0.004812733894181687,,1996
1618,,,1996
1619,-0.05993140212144743,,1996
1620,-0.004812733894181687,,1996
1621,,,1996
1622,-0.004812733894181687,,1996
1623,-0.004812733894181687,,1996
1624,-0.004812733894181687,,1996
1625,-0.03626466024894386,,1996
1626,-0.015315913283230636,,1996
1627,0.06729694723170536,,1996
1628,-0.01908079668091229,,1996
1629,0.009634364601455695,,1996
1630,-0.004812733894181687,,1996
1631,-0.004812733894181687,,1996
1632,,,1996
1633,-0.004812733894181687,,1996
1634,,,1996
1635,-0.004812733894181687,,1996
1636,0.01954699568213085,,1996
1637,0.005895301329071035,,1996
1638,-0.004812733894181687,,1996
1639,-0.004812733894181687,,1996
1640,-0.004812733894181687,,1996
1641,-0.02878293561718705,,1996
1642,-0.0028331584921334244,,1996
1643,-0.004812733894181687,,1996
1644,-0.04215058889210874,,1996
1645,-0.004812733894181687,,1996
1646,-0.027511753924681193,,1996
1647,-0.023347945930390187,,1996
1648,,,1996
1649,-0.004812733894181687,,1996
1650,-0.004812733894181687,,1996
1651,-0.004812733894181687,,1996
1652,0.047476486927763996,,1996
1653,,,1996
1654,-0.01981910397573433,,1996
1655,,,1996
1656,-0.004812733894181687,,1996
1657,-0.004812733894181687,,1996
1658,0.038467484771827494,,1996
1659,0.00847186044746813,,1996
1660,0.008402613755871667,,1996
1661,-0.004812733894181687,,1996
1662,0.049752331822517516,,1996
1663,-0.004812733894181687,,1996
1664,,,1996
1665,,,1996
1666,-0.004812733894181687,,1996
1667,-0.004812733894181687,,1996
1668,0.05580831146453052,,1996
1669,0.02625001491254543,,1996
1670,-0.004812733894181687,,1996
1671,-0.004812733894181687,,1996
1672,0.02161323168431715,,1996
1673,-0.020361180283432742,,1996
1674,0.0328782648614334,,1996
1675,0.010664180028468175,,1996
1676,-0.004812733894181687,,1996
1677,-0.004812733894181687,,1996
1678,0.01774901270639537,,1996
1679,,,1996
1680,0.020794777990178318,,1996
1681,,,1996
1682,,,1996
1683,,,1996
1684,,,1996
1685,-0.004812733894181687,,1996
1686,0.021075951397710558,0.8842574639996288,1996
1687,-0.0318938569336481,0.6608706102759921,1996
1688,-0.017440447968044663,1.0816319131258358,1996
1689,0.0397817850214732,,1996
1690,-0.004812733894181687,,1996
1691,0.04809518787376266,,1996
1692,-0.004812733894181687,,1996
1693,-0.012535018442547851,,1996
1694,-0.05609900067565273,,1996
1695,-0.006553797503426842,,1996
1696,-0.004812733894181687,,1996
1697,-0.06768633573714565,,1996
1698,0.00662234664539752,,1996
1699,-0.004812733894181687,,1996
1700,0.03412932767278216,,1996
1701,-0.004812733894181687,,1996
1702,-0.004812733894181687,,1996
1703,-0.07509544231523528,,1996
1704,-0.004812733894181687,,1996
1705,0.10917027241027172,,1996
1706,-0.05484159723603135,,1996
1707,0.016178321961152178,,1996
1708,0.01651643754308373,,1996
1709,0.0017713544837728926,,1996
1710,0.0291777344554218,,1996
1711,-0.004812733894181687,,1996
1712,-0.004812733894181687,,1996
1713,0.01379584532146651,,1996
1714,-0.004812733894181687,,1996
1715,-0.004812733894181687,,1996
1716,-0.004812733894181687,,1996
1717,-0.004812733894181687,,1996
1718,-0.004812733894181687,,1996
1719,-0.0034881902019936574,,1996
1720,-0.004812733894181687,,1996
1721,-0.004812733894181687,,1996
1722,0.02895563572844881,,1996
1723,0.026089708571930065,,1996
1724,0.042722901797505125,,1996
1725,-0.004812733894181687,,1996
1726,0.020067343114823527,,1996
1727,0.006786524362531748,,1996
1728,-0.004812733894181687,,1996
1729,-0.004812733894181687,,1996
1730,-0.004812733894181687,,1996
1731,-0.11282141212109548,,1996
1732,,,1996
1733,-0.004812733894181687,,1996
1734,-0.004812733894181687,,1996
1735,-0.004812733894181687,,1996
1736,-0.02383118108104527,,1996
1737,-0.0010188380189115076,,1996
1738,0.016860420785134052,,1996
1739,-0.004812733894181687,,1996
1740,-0.004812733894181687,,1996
1741,-0.004812733894181687,,1996
1742,-0.0403467854729817,,1996
1743,-0.004812733894181687,,1996
1744,,,1996
1745,-0.004812733894181687,,1996
1746,0.02161868982395289,,1996
1747,-0.005794190929665735,,1996
1748,-0.01911663937296125,,1996
1749,0.005406690423177285,,1996
1750,,,1996
1751,0.11325150863427345,,1996
1752,-0.004812733894181687,,1996
1753,-0.004812733894181687,,1996
1754,0.023241513905714637,0.9699753884923841,1996
1755,0.0198189556996813,,1996
1756,,,1996
1757,,,1996
1758,-0.006190344128437555,,1996
1759,,,1996
1760,-0.045350744931423735,,1996
1761,-0.016935968664763497,,1996
1762,0.001791327097054183,,1996
1763,-0.019610050919508,,1996
1764,,,1996
1765,-0.004812733894181687,,1996
1766,,,1996
1767,-0.004812733894181687,,1996
1768,-0.004812733894181687,,1996
1769,-0.004812733894181687,,1996
1770,-0.004812733894181687,,1996
1771,-0.0006328511485552916,,1996
1772,0.02049828157340206,,1996
1773,-0.004812733894181687,,1996
1774,-0.004812733894181687,,1996
1775,0.020862100549925443,,1996
1776,-0.02187827790625989,,1996
1777,-0.021303195429188525,,1996
1778,-0.004812733894181687,,1996
1779,-0.016108641218044006,,1996
1780,-0.09543715085595421,,1996
1781,0.00026319163285389024,,1996
1782,-0.004812733894181687,,1996
1783,0.01339703805693471,,1996
1784,-0.06737123079923274,,1996
1785,-0.009199005769147096,,1996
1786,-0.004812733894181687,,1996
1787,-0.004812733894181687,,1996
1788,0.057405717650938555,,1996
1789,-0.004812733894181687,,1996
1790,-0.0076330676260321206,,1996
1791,-0.004812733894181687,,1996
1792,-0.004812733894181687,,1996
1793,-0.004812733894181687,,1996
1794,0.05122002184089871,,1996
1795,0.004435781033971024,,1996
1796,0.08048824053736932,,1996
1797,,,1996
1798,,,1996
1799,-0.035892756184377234,,1996
1800,-0.004812733894181687,,1996
1801,-0.004812733894181687,,1996
1802,-0.004812733894181687,,1996
1803,-0.004812733894181687,,1996
1804,,,1996
1805,-0.004812733894181687,,1996
1806,-0.004812733894181687,,1996
1807,0.20962399943372212,,1996
1808,0.03006885916406799,,1996
1809,-0.0004952809919273873,,1996
1810,-0.004812733894181687,,1996
1811,0.037350618883074956,,1996
1812,-0.004812733894181687,,1996
1813,-0.0023605893239514314,,1996
1814,-0.004812733894181687,,1996
1815,0.002930524965760431,,1996
1816,-0.06309775983225344,,1996
1817,-0.004812733894181687,,1996
1818,-0.004812733894181687,,1996
1819,,,1996
1820,-0.004812733894181687,,1996
1821,0.031585569660996994,,1996
1822,-0.0005874245182017025,,1996
1823,-0.004812733894181687,,1996
1824,0.022074341204319,,1996
1825,0.06363844338035035,,1996
1826,-0.004812733894181687,,1996
1827,-0.004812733894181687,,1996
1828,-0.004812733894181687,,1996
1829,0.029470652160521554,,1996
1830,-0.004812733894181687,,1996
1831,-0.004812733894181687,,1996
1832,-0.004812733894181687,,1996
1833,0.01986784879752497,,1996
1834,-0.004812733894181687,,1996
1835,-0.004812733894181687,,1996
1836,-0.004812733894181687,,1996
1837,-0.008599260875356588,,1996
1838,0.03338719665697029,,1996
1839,,,1996
1840,,,1996
1841,-0.057024367091212835,,1996
1842,0.048139224008529546,,1996
1843,0.07103112889019961,,1996
1844,0.007413434459222934,,1996
1845,0.005368073925423917,,1996
1846,-0.004812733894181687,,1996
1847,0.06758703789752217,,1996
1848,-0.004812733894181687,,1996
1849,-0.0053625788545377875,,1996
1850,-0.004812733894181687,,1996
1851,,,1996
1852,-0.0021166040148509883,,1996
1853,0.025085114436735362,,1996
1854,,,1996
1855,0.056009533854838554,,1996
1856,0.009860302512863267,,1996
1857,,,1996
1858,0.044632260569714394,,1996
1859,-0.004812733894181687,,1996
1860,-0.004812733894181687,,1996
1861,-0.004812733894181687,,1996
1862,-0.029580702878459837,,1996
1863,-0.004812733894181687,,1996
1864,0.031207408615287473,,1996
1865,-0.04560180932198938,,1996
1866,-0.004812733894181687,,1996
1867,-0.012296640046109267,,1996
1868,0.01796567191380216,,1996
1869,-0.0005943348858039139,,1996
1870,-0.004812733894181687,,1996
1871,-0.004812733894181687,,1996
1872,0.051918276202782394,,1996
1873,0.019683103846303715,,1996
1874,-0.0012275094850729106,,1996
1875,0.04947082770736936,,1996
1876,0.009409004172765316,,1996
1877,0.0005522703653216459,,1996
1878,0.07172585627079586,,1996
1879,0.007010345906455759,,1996
1880,-0.004812733894181687,,1996
1881,-0.004812733894181687,,1996
1882,-0.004812733894181687,,1996
1883,0.011611650426599101,,1996
1884,0.014554263695334382,,1996
1885,-0.05058567554829258,,1996
1886,-0.004812733894181687,,1996
1887,0.02016553898746971,,1996
1888,0.043050183531511466,,1996
1889,0.014995885300022719,,1996
1890,-0.028105399687713667,,1996
1891,-0.005242848745028246,,1996
1892,0.008336568497352087,,1996
1893,-0.004812733894181687,,1996
1894,-0.004812733894181687,,1996
1895,-0.03353122184952968,,1996
1896,-0.004812733894181687,,1996
1897,-0.007360844727447238,,1996
1898,-0.039957418711519165,,1996
1899,0.005424844108322557,,1996
1900,,,1996
1901,-0.004812733894181687,,1996
1902,,,1996
1903,0.02521626121578653,,1996
1904,-0.004812733894181687,,1996
1905,,,1996
1906,0.05892205645407132,,1996
1907,-0.004812733894181687,,1996
1908,0.027822218737071587,,1996
1909,,,1996
1910,,,1996
1911,0.06269014142835798,,1996
1912,,,1996
1913,-0.004812733894181687,,1996
1914,,,1996
1915,0.016157207581247352,,1996
1916,0.0218923318171747,,1996
1917,0.027931878085554245,,1996
1918,0.011376766054351728,,1996
1919,-0.12698933515000493,,1996
1920,-0.03479693185195212,,1996
1921,,,1996
1922,-0.016089830871000688,,1996
1923,-0.0568933366240687,,1996
1924,0.08678635242351372,,1996
1925,-0.004812733894181687,,1996
1926,-0.004812733894181687,,1996
1927,0.03453419561347289,,1996
1928,0.009359982799983594,,1996
1929,0.005830419542992883,,1996
1930,-0.009506817709149778,,1996
1931,-0.004812733894181687,,1996
1932,-0.004812733894181687,,1996
1933,-0.004812733894181687,,1996
1934,0.0010382733303071698,,1996
1935,-0.004812733894181687,,1996
1936,,,1996
1937,-0.007649055182982712,,1996
1938,-0.004812733894181687,,1996
1939,-0.004812733894181687,,1996
1940,-0.004812733894181687,,1996
1941,-0.026083329224114687,,1996
1942,-0.004812733894181687,,1996
1943,0.01830251019696751,,1996
1944,-0.01360232573373279,,1996
1945,-0.0031123051963251767,,1996
1946,-0.0374219853964656,,1996
1947,0.026323755020570713,,1996
1948,,,1996
1949,-0.013288759191309762,,1996
1950,0.010851986584552664,,1996
1951,-0.004812733894181687,,1996
1952,-0.004812733894181687,,1996
